index,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
1290,14081.0,267,153,891.77,1,5,3,153,At Risk,2
1291,14082.0,365,29,182.25,1,2,1,121,At Risk,2
1292,14083.0,4,177,1002.9,5,5,4,554,Loyal Customers,0
1293,14085.0,2,449,4408.54,5,5,5,555,Loyal Customers,0
1294,14087.0,3,69,178.72,5,4,1,541,Loyal Customers,0
1295,14088.0,10,590,50415.49,5,5,5,555,Loyal Customers,0
1296,14089.0,57,13,158.75,3,1,1,311,Loyal Customers,0
1297,14090.0,325,1,76.32000000000001,1,1,1,111,At Risk,2
1298,14092.0,8,217,4063.1,5,5,5,555,Loyal Customers,0
1299,14093.0,12,100,433.86,4,4,2,442,Loyal Customers,0
1300,14096.0,4,5128,57120.909999999996,5,5,5,555,Loyal Customers,0
1301,14098.0,37,21,147.35,3,2,1,321,Loyal Customers,0
1302,14099.0,16,252,3092.9700000000003,4,5,5,455,Loyal Customers,0
1303,14100.0,138,25,191.95000000000002,2,2,1,221,New Customers,3
1304,14101.0,74,35,5976.79,2,3,5,235,Loyal Customers,0
1305,14102.0,5,63,1060.33,5,4,4,544,Loyal Customers,0
1306,14104.0,155,21,216.20999999999998,2,2,1,221,New Customers,3
1307,14105.0,85,76,1260.33,2,4,4,244,Loyal Customers,0
1308,14107.0,52,124,2688.48,3,5,5,355,Loyal Customers,0
1309,14108.0,31,35,594.16,4,3,3,433,Loyal Customers,0
1310,14109.0,23,14,80.2,4,1,1,411,Loyal Customers,0
1311,14110.0,4,157,5669.65,5,5,5,555,Loyal Customers,0
1312,14111.0,14,11,688.6,4,1,3,413,Loyal Customers,0
1313,14112.0,23,173,2774.17,4,5,5,455,Loyal Customers,0
1314,14113.0,4,40,1377.92,5,3,4,534,Loyal Customers,0
1315,14114.0,274,15,386.53,1,2,2,122,At Risk,2
1316,14116.0,20,72,1382.74,4,4,4,444,Loyal Customers,0
1317,14117.0,144,3,90.0,2,1,1,211,New Customers,3
1318,14119.0,354,1,-19.9,1,1,1,111,At Risk,2
1319,14121.0,4,161,2740.3,5,5,5,555,Loyal Customers,0
1320,14124.0,84,5,419.58000000000004,2,1,2,212,Loyal Customers,0
1321,14125.0,11,166,2720.63,5,5,5,555,Loyal Customers,0
1322,14126.0,8,16,643.6300000000001,5,2,3,523,Loyal Customers,0
1323,14127.0,123,44,709.71,2,3,3,233,New Customers,3
1324,14128.0,61,46,637.5,3,3,3,333,Loyal Customers,0
1325,14129.0,2,52,1123.8600000000001,5,3,4,534,Loyal Customers,0
1326,14130.0,319,66,480.91,1,4,3,143,At Risk,2
1327,14132.0,2,201,3580.13,5,5,5,555,Loyal Customers,0
1328,14133.0,130,30,590.3399999999999,2,3,3,233,New Customers,3
1329,14135.0,2,134,4690.31,5,5,5,555,Loyal Customers,0
1330,14138.0,2,46,965.8800000000001,5,3,4,534,Loyal Customers,0
1331,14139.0,46,26,415.82,3,2,2,322,Loyal Customers,0
1332,14140.0,4,67,920.05,5,4,4,544,Loyal Customers,0
1333,14141.0,3,46,879.0300000000001,5,3,3,533,Loyal Customers,0
1334,14142.0,373,22,311.81,1,2,2,122,At Risk,2
1335,14143.0,134,7,115.8,2,1,1,211,New Customers,3
1336,14145.0,47,12,3148.2,3,1,5,315,Loyal Customers,0
1337,14146.0,9,245,2949.57,5,5,5,555,Loyal Customers,0
1338,14147.0,49,6,468.4,3,1,3,313,Loyal Customers,0
1339,14148.0,234,3,157.2,1,1,1,111,At Risk,2
1340,14149.0,213,40,259.43,1,3,2,132,New Customers,3
1341,14150.0,36,26,658.64,3,2,3,323,Loyal Customers,0
1342,14152.0,75,50,611.09,2,3,3,233,Loyal Customers,0
1343,14154.0,239,52,1345.62,1,3,4,134,At Risk,2
1344,14155.0,266,6,118.75,1,1,1,111,At Risk,2
1345,14156.0,10,1415,113214.59,5,5,5,555,Loyal Customers,0
1346,14157.0,20,47,392.44,4,3,2,432,Loyal Customers,0
1347,14158.0,40,41,507.66,3,3,3,333,Loyal Customers,0
1348,14159.0,20,1183,4615.64,4,5,5,455,Loyal Customers,0
1349,14161.0,216,104,1097.6200000000001,1,4,4,144,New Customers,3
1350,14162.0,174,25,289.36,2,2,2,222,New Customers,3
1351,14163.0,87,52,2445.91,2,3,5,235,Loyal Customers,0
1352,14164.0,71,29,1631.77,3,2,4,324,Loyal Customers,0
1353,14165.0,276,24,120.44,1,2,1,121,At Risk,2
1354,14167.0,39,50,562.59,3,3,3,333,Loyal Customers,0
1355,14171.0,98,58,363.79,2,3,2,232,New Customers,3
1356,14173.0,11,29,450.84,5,2,2,522,Loyal Customers,0
1357,14174.0,33,26,134.46,3,2,1,321,Loyal Customers,0
1358,14175.0,51,164,3108.06,3,5,5,355,Loyal Customers,0
1359,14176.0,297,32,574.0,1,3,3,133,At Risk,2
1360,14177.0,85,42,544.51,2,3,3,233,Loyal Customers,0
1361,14178.0,9,318,1600.26,5,5,4,554,Loyal Customers,0
1362,14179.0,41,157,701.57,3,5,3,353,Loyal Customers,0
1363,14180.0,11,248,4640.77,5,5,5,555,Loyal Customers,0
1364,14184.0,67,24,452.89,3,2,2,322,Loyal Customers,0
1365,14185.0,331,3,197.65,1,1,1,111,At Risk,2
1366,14188.0,9,71,2018.91,5,4,5,545,Loyal Customers,0
1367,14189.0,2,277,4604.31,5,5,5,555,Loyal Customers,0
1368,14191.0,2,263,4660.01,5,5,5,555,Loyal Customers,0
1369,14193.0,68,42,853.39,3,3,3,333,Loyal Customers,0
1370,14194.0,5,604,11216.75,5,5,5,555,Loyal Customers,0
1371,14195.0,202,8,962.7,1,1,4,114,New Customers,3
1372,14196.0,107,6,335.52,2,1,2,212,New Customers,3
1373,14198.0,4,44,663.5,5,3,3,533,Loyal Customers,0
1374,14199.0,218,2,185.39999999999998,1,1,1,111,New Customers,3
1375,14201.0,60,39,688.04,3,3,3,333,Loyal Customers,0
1376,14204.0,2,39,150.61,5,3,1,531,Loyal Customers,0
1377,14205.0,11,39,218.78,5,3,1,531,Loyal Customers,0
1378,14206.0,239,21,308.26,1,2,2,122,At Risk,2
1379,14208.0,95,10,151.74,2,1,1,211,New Customers,3
1380,14209.0,11,88,2067.13,5,4,5,545,Loyal Customers,0
1381,14210.0,91,103,1900.89,2,4,4,244,Loyal Customers,0
1382,14211.0,53,118,2208.3,3,4,5,345,Loyal Customers,0
1383,14212.0,90,9,1070.48,2,1,4,214,Loyal Customers,0
1384,14213.0,372,5,-1192.2,1,1,1,111,At Risk,2
1385,14214.0,31,70,1000.23,4,4,4,444,Loyal Customers,0
1386,14215.0,12,109,1777.92,4,4,4,444,Loyal Customers,0
1387,14216.0,3,59,1839.3,5,4,4,544,Loyal Customers,0
1388,14217.0,2,107,1925.3600000000001,5,4,4,544,Loyal Customers,0
1389,14218.0,43,12,169.48000000000002,3,1,1,311,Loyal Customers,0
1390,14219.0,4,7,89.94,5,1,1,511,Loyal Customers,0
1391,14220.0,247,21,632.4,1,2,3,123,At Risk,2
1392,14221.0,42,194,3427.85,3,5,5,355,Loyal Customers,0
1393,14222.0,177,41,683.17,2,3,3,233,New Customers,3
1394,14223.0,92,61,975.23,2,4,4,244,New Customers,3
1395,14224.0,110,113,1009.73,2,4,4,244,New Customers,3
1396,14226.0,29,72,2184.2400000000002,4,4,5,445,Loyal Customers,0
1397,14227.0,26,183,3315.71,4,5,5,455,Loyal Customers,0
1398,14229.0,52,43,1450.6,3,3,4,334,Loyal Customers,0
1399,14231.0,179,54,822.0600000000001,1,3,3,133,New Customers,3
1400,14232.0,32,118,2043.93,4,4,5,445,Loyal Customers,0
1401,14233.0,44,36,1447.51,3,3,4,334,Loyal Customers,0
1402,14234.0,22,147,754.12,4,5,3,453,Loyal Customers,0
1403,14235.0,10,80,3093.86,5,4,5,545,Loyal Customers,0
1404,14236.0,81,15,490.86,2,2,3,223,Loyal Customers,0
1405,14237.0,373,9,161.0,1,1,1,111,At Risk,2
1406,14238.0,326,8,146.85,1,1,1,111,At Risk,2
1407,14239.0,43,116,2323.5,3,4,5,345,Loyal Customers,0
1408,14240.0,30,42,890.34,4,3,3,433,Loyal Customers,0
1409,14241.0,184,10,213.70000000000002,1,1,1,111,New Customers,3
1410,14242.0,235,16,280.55,1,2,2,122,At Risk,2
1411,14243.0,9,148,2535.88,5,5,5,555,Loyal Customers,0
1412,14245.0,176,112,1677.48,2,4,4,244,New Customers,3
1413,14246.0,111,75,1474.06,2,4,4,244,New Customers,3
1414,14247.0,278,20,136.76999999999998,1,2,1,121,At Risk,2
1415,14248.0,318,8,302.58,1,1,2,112,At Risk,2
1416,14250.0,7,111,1904.05,5,4,4,544,Loyal Customers,0
1417,14251.0,2,78,2879.7000000000003,5,4,5,545,Loyal Customers,0
1418,14256.0,254,54,935.0600000000001,1,3,4,134,At Risk,2
1419,14257.0,51,107,3087.27,3,4,5,345,Loyal Customers,0
1420,14258.0,9,112,12650.08,5,4,5,545,Loyal Customers,0
1421,14259.0,142,5,120.0,2,1,1,211,New Customers,3
1422,14261.0,51,52,1163.45,3,3,4,334,Loyal Customers,0
1423,14262.0,8,143,2618.23,5,5,5,555,Loyal Customers,0
1424,14264.0,155,19,319.47,2,2,2,222,New Customers,3
1425,14265.0,109,31,530.18,2,3,3,233,New Customers,3
1426,14267.0,151,66,1279.09,2,4,4,244,New Customers,3
1427,14270.0,332,29,492.65000000000003,1,2,3,123,At Risk,2
1428,14271.0,226,10,112.32,1,1,1,111,At Risk,2
1429,14272.0,74,33,437.96,2,3,2,232,Loyal Customers,0
1430,14273.0,51,29,559.97,3,2,3,323,Loyal Customers,0
1431,14276.0,88,75,1019.39,2,4,4,244,Loyal Customers,0
1432,14277.0,15,225,3928.8,4,5,5,455,Loyal Customers,0
1433,14280.0,197,8,134.04,1,1,1,111,New Customers,3
1434,14282.0,3,154,3701.44,5,5,5,555,Loyal Customers,0
1435,14284.0,31,34,578.45,4,3,3,433,Loyal Customers,0
1436,14285.0,21,27,1910.01,4,2,4,424,Loyal Customers,0
1437,14286.0,24,285,4595.81,4,5,5,455,Loyal Customers,0
1438,14287.0,8,11,151.23000000000002,5,1,1,511,Loyal Customers,0
1439,14288.0,212,17,413.85,1,2,2,122,New Customers,3
1440,14289.0,9,47,911.26,5,3,4,534,Loyal Customers,0
1441,14290.0,11,103,2307.4500000000003,5,4,5,545,Loyal Customers,0
1442,14291.0,2,238,3873.3,5,5,5,555,Loyal Customers,0
1443,14292.0,8,108,4819.33,5,4,5,545,Loyal Customers,0
1444,14293.0,3,61,1046.56,5,4,4,544,Loyal Customers,0
1445,14295.0,40,7,154.70000000000002,3,1,1,311,Loyal Customers,0
1446,14297.0,18,64,1284.06,4,4,4,444,Loyal Customers,0
1447,14298.0,3,1640,50862.44,5,5,5,555,Loyal Customers,0
1448,14299.0,8,162,2855.35,5,5,5,555,Loyal Customers,0
1449,14300.0,19,3,43.2,4,1,1,411,Loyal Customers,0
1450,14301.0,108,16,632.04,2,2,3,223,New Customers,3
1451,14304.0,223,27,197.1,1,2,1,121,New Customers,3
1452,14305.0,71,110,1803.76,3,4,4,344,Loyal Customers,0
1453,14306.0,51,35,2083.42,3,3,5,335,Loyal Customers,0
1454,14307.0,89,180,2995.72,2,5,5,255,Loyal Customers,0
1455,14309.0,8,123,2319.68,5,5,5,555,Loyal Customers,0
1456,14311.0,225,27,229.71,1,2,1,121,At Risk,2
1457,14312.0,47,87,1611.59,3,4,4,344,Loyal Customers,0
1458,14314.0,107,8,120.0,2,1,1,211,New Customers,3
1459,14315.0,21,104,2456.98,4,4,5,445,Loyal Customers,0
1460,14317.0,65,24,508.58000000000004,3,2,3,323,Loyal Customers,0
1461,14320.0,207,42,343.11,1,3,2,132,New Customers,3
1462,14321.0,11,123,1530.75,5,5,4,554,Loyal Customers,0
1463,14323.0,115,41,574.26,2,3,3,233,New Customers,3
1464,14326.0,235,9,166.85,1,1,1,111,At Risk,2
1465,14327.0,163,12,311.65,2,1,2,212,New Customers,3
1466,14329.0,9,268,4889.14,5,5,5,555,Loyal Customers,0
1467,14331.0,124,28,462.65999999999997,2,2,2,222,New Customers,3
1468,14332.0,23,25,840.21,4,2,3,423,Loyal Customers,0
1469,14333.0,64,19,351.45,3,2,2,322,Loyal Customers,0
1470,14334.0,17,163,2539.46,4,5,5,455,Loyal Customers,0
1471,14335.0,16,60,454.86,4,4,2,442,Loyal Customers,0
1472,14336.0,17,90,1614.91,4,4,4,444,Loyal Customers,0
1473,14338.0,158,34,554.22,2,3,3,233,New Customers,3
1474,14339.0,235,18,289.90999999999997,1,2,2,122,At Risk,2
1475,14340.0,219,6,134.7,1,1,1,111,New Customers,3
1476,14341.0,45,129,2151.08,3,5,5,355,Loyal Customers,0
1477,14342.0,21,24,607.71,4,2,3,423,Loyal Customers,0
1478,14344.0,127,71,889.9300000000001,2,4,3,243,New Customers,3
1479,14345.0,39,6,108.97999999999999,3,1,1,311,Loyal Customers,0
1480,14346.0,121,60,1021.58,2,4,4,244,New Customers,3
1481,14348.0,260,18,409.57,1,2,2,122,At Risk,2
1482,14349.0,10,31,133.5,5,3,1,531,Loyal Customers,0
1483,14350.0,271,21,258.7,1,2,2,122,At Risk,2
1484,14351.0,165,1,51.0,2,1,1,211,New Customers,3
1485,14352.0,157,47,1078.96,2,3,4,234,New Customers,3
1486,14353.0,215,6,90.6,1,1,1,111,New Customers,3
1487,14354.0,6,9,163.62,5,1,1,511,Loyal Customers,0
1488,14355.0,366,11,174.4,1,1,1,111,At Risk,2
1489,14356.0,60,38,666.9399999999999,3,3,3,333,Loyal Customers,0
1490,14357.0,43,40,225.12,3,3,1,331,Loyal Customers,0
1491,14359.0,19,58,882.58,4,3,3,433,Loyal Customers,0
1492,14360.0,32,117,2118.03,4,4,5,445,Loyal Customers,0
1493,14362.0,22,37,151.5,4,3,1,431,Loyal Customers,0
1494,14364.0,109,69,3717.35,2,4,5,245,New Customers,3
1495,14367.0,8,530,9134.12,5,5,5,555,Loyal Customers,0
1496,14368.0,320,8,155.0,1,1,1,111,At Risk,2
1497,14371.0,295,4,100.5,1,1,1,111,At Risk,2
1498,14373.0,358,4,76.55,1,1,1,111,At Risk,2
1499,14375.0,185,66,235.56,1,4,2,142,New Customers,3
1500,14377.0,191,11,617.05,1,1,3,113,New Customers,3
1501,14379.0,44,46,348.1,3,3,2,332,Loyal Customers,0
1502,14381.0,52,56,202.68,3,3,1,331,Loyal Customers,0
1503,14382.0,26,126,615.49,4,5,3,453,Loyal Customers,0
1504,14383.0,38,59,1247.69,3,4,4,344,Loyal Customers,0
1505,14385.0,9,14,202.11,5,1,1,511,Loyal Customers,0
1506,14386.0,297,7,142.4,1,1,1,111,At Risk,2
1507,14387.0,33,139,1727.6,3,5,4,354,Loyal Customers,0
1508,14388.0,9,191,3172.04,5,5,5,555,Loyal Customers,0
1509,14389.0,9,62,999.72,5,4,4,544,Loyal Customers,0
1510,14390.0,10,289,4582.22,5,5,5,555,Loyal Customers,0
1511,14393.0,218,5,67.95,1,1,1,111,New Customers,3
1512,14395.0,2,351,3444.11,5,5,5,555,Loyal Customers,0
1513,14396.0,65,73,487.99,3,4,3,343,Loyal Customers,0
1514,14397.0,1,95,2556.68,5,4,5,545,Loyal Customers,0
1515,14400.0,141,26,559.7,2,2,3,223,New Customers,3
1516,14401.0,4,183,4039.98,5,5,5,555,Loyal Customers,0
1517,14403.0,130,26,1426.31,2,2,4,224,New Customers,3
1518,14404.0,34,101,1409.72,3,4,4,344,Loyal Customers,0
1519,14406.0,119,8,156.75,2,1,1,211,New Customers,3
1520,14407.0,107,76,2111.08,2,4,5,245,New Customers,3
1521,14408.0,11,106,2599.03,5,4,5,545,Loyal Customers,0
1522,14409.0,71,55,1908.25,3,3,4,334,Loyal Customers,0
1523,14410.0,16,282,573.45,4,5,3,453,Loyal Customers,0
1524,14411.0,311,14,1063.0,1,1,4,114,At Risk,2
1525,14412.0,35,45,761.3299999999999,3,3,3,333,Loyal Customers,0
1526,14413.0,362,22,121.05,1,2,1,121,At Risk,2
1527,14414.0,92,98,1485.1299999999999,2,4,4,244,New Customers,3
1528,14415.0,1,601,5766.85,5,5,5,555,Loyal Customers,0
1529,14416.0,22,14,490.22,4,1,3,413,Loyal Customers,0
1530,14418.0,4,124,1937.25,5,5,4,554,Loyal Customers,0
1531,14419.0,11,202,1051.79,5,5,4,554,Loyal Customers,0
1532,14420.0,85,30,385.87,2,3,2,232,Loyal Customers,0
1533,14421.0,57,27,813.11,3,2,3,323,Loyal Customers,0
1534,14422.0,1,222,4263.64,5,5,5,555,Loyal Customers,0
1535,14423.0,218,3,265.2,1,1,2,112,New Customers,3
1536,14424.0,18,1,322.08,4,1,2,412,Loyal Customers,0
1537,14426.0,19,264,3918.9,4,5,5,455,Loyal Customers,0
1538,14427.0,50,17,363.34000000000003,3,2,2,322,Loyal Customers,0
1539,14428.0,7,141,1209.3700000000001,5,5,4,554,Loyal Customers,0
1540,14431.0,299,21,423.26,1,2,2,122,At Risk,2
1541,14432.0,10,377,2248.5,5,5,5,555,Loyal Customers,0
1542,14434.0,22,12,1372.8,4,1,4,414,Loyal Customers,0
1543,14436.0,99,9,89.06,2,1,1,211,New Customers,3
1544,14437.0,143,6,-43.400000000000006,2,1,1,211,New Customers,3
1545,14438.0,306,9,131.9,1,1,1,111,At Risk,2
1546,14439.0,320,32,2661.24,1,3,5,135,At Risk,2
1547,14440.0,8,55,2357.6800000000003,5,3,5,535,Loyal Customers,0
1548,14441.0,1,59,1545.14,5,4,4,544,Loyal Customers,0
1549,14442.0,2,68,1544.62,5,4,4,544,Loyal Customers,0
1550,14443.0,54,98,1400.88,3,4,4,344,Loyal Customers,0
1551,14446.0,1,277,1010.35,5,5,4,554,Loyal Customers,0
1552,14447.0,19,70,1163.23,4,4,4,444,Loyal Customers,0
1553,14448.0,9,20,375.35,5,2,2,522,Loyal Customers,0
1554,14449.0,19,250,885.8,4,5,3,453,Loyal Customers,0
1555,14450.0,181,40,483.25,1,3,3,133,New Customers,3
1556,14451.0,60,105,643.9,3,4,3,343,Loyal Customers,0
1557,14452.0,11,60,259.05,5,4,2,542,Loyal Customers,0
1558,14453.0,190,22,119.93,1,2,1,121,New Customers,3
1559,14456.0,5,954,3002.5099999999998,5,5,5,555,Loyal Customers,0
1560,14457.0,311,4,113.64,1,1,1,111,At Risk,2
1561,14459.0,155,37,1837.92,2,3,4,234,New Customers,3
1562,14460.0,110,17,383.34,2,2,2,222,New Customers,3
1563,14461.0,148,180,2103.06,2,5,5,255,New Customers,3
1564,14462.0,64,239,1942.45,3,5,4,354,Loyal Customers,0
1565,14463.0,98,6,529.62,2,1,3,213,New Customers,3
1566,14465.0,247,123,1038.44,1,5,4,154,At Risk,2
1567,14466.0,29,72,2272.4,4,4,5,445,Loyal Customers,0
1568,14467.0,18,89,596.26,4,4,3,443,Loyal Customers,0
1569,14470.0,12,43,461.19,4,3,2,432,Loyal Customers,0
1570,14472.0,104,265,1852.67,2,5,4,254,New Customers,3
1571,14473.0,74,7,234.34000000000003,2,1,2,212,Loyal Customers,0
1572,14474.0,43,30,537.71,3,3,3,333,Loyal Customers,0
1573,14475.0,72,47,799.82,2,3,3,233,Loyal Customers,0
1574,14476.0,257,17,193.0,1,2,1,121,At Risk,2
1575,14477.0,20,11,1307.81,4,1,4,414,Loyal Customers,0
1576,14479.0,254,18,316.25,1,2,2,122,At Risk,2
1577,14480.0,11,13,279.05,5,1,2,512,Loyal Customers,0
1578,14481.0,165,30,636.51,2,3,3,233,New Customers,3
1579,14482.0,18,137,2022.81,4,5,5,455,Loyal Customers,0
1580,14483.0,150,10,129.2,2,1,1,211,New Customers,3
1581,14484.0,50,14,321.92,3,1,2,312,Loyal Customers,0
1582,14485.0,39,46,162.8,3,3,1,331,Loyal Customers,0
1583,14487.0,27,141,1152.73,4,5,4,454,Loyal Customers,0
1584,14488.0,51,49,1047.43,3,3,4,334,Loyal Customers,0
1585,14489.0,207,30,463.38,1,3,2,132,New Customers,3
1586,14491.0,175,17,340.93,2,2,2,222,New Customers,3
1587,14493.0,7,123,2362.84,5,5,5,555,Loyal Customers,0
1588,14494.0,26,7,139.56,4,1,1,411,Loyal Customers,0
1589,14495.0,51,6,123.8,3,1,1,311,Loyal Customers,0
1590,14496.0,312,19,538.8100000000001,1,2,3,123,At Risk,2
1591,14497.0,301,31,457.47,1,3,2,132,At Risk,2
1592,14498.0,43,193,1957.32,3,5,4,354,Loyal Customers,0
1593,14499.0,26,190,808.44,4,5,3,453,Loyal Customers,0
1594,14500.0,88,7,356.85,2,1,2,212,Loyal Customers,0
1595,14501.0,64,12,190.31,3,1,1,311,Loyal Customers,0
1596,14502.0,20,615,2310.18,4,5,5,455,Loyal Customers,0
1597,14503.0,3,164,3543.26,5,5,5,555,Loyal Customers,0
1598,14504.0,47,107,673.26,3,4,3,343,Loyal Customers,0
1599,14505.0,17,789,5772.49,4,5,5,455,Loyal Customers,0
1600,14506.0,17,295,1960.65,4,5,4,454,Loyal Customers,0
1601,14507.0,24,97,1352.88,4,4,4,444,Loyal Customers,0
1602,14508.0,22,55,268.05,4,3,2,432,Loyal Customers,0
1603,14511.0,11,71,1267.4099999999999,5,4,4,544,Loyal Customers,0
1604,14512.0,188,23,275.28,1,2,2,122,New Customers,3
1605,14513.0,101,18,438.49,2,2,2,222,New Customers,3
1606,14514.0,61,69,990.2,3,4,4,344,Loyal Customers,0
1607,14515.0,18,98,2076.89,4,4,5,445,Loyal Customers,0
1608,14517.0,33,18,330.45,3,2,2,322,Loyal Customers,0
1609,14518.0,64,16,174.37,3,2,1,321,Loyal Customers,0
1610,14520.0,2,4,270.6,5,1,2,512,Loyal Customers,0
1611,14522.0,24,17,974.54,4,2,4,424,Loyal Customers,0
1612,14523.0,108,12,241.09,2,1,2,212,New Customers,3
1613,14524.0,32,197,1843.83,4,5,4,454,Loyal Customers,0
1614,14525.0,9,289,4105.07,5,5,5,555,Loyal Customers,0
1615,14527.0,3,1010,7709.69,5,5,5,555,Loyal Customers,0
1616,14528.0,37,18,364.21999999999997,3,2,2,322,Loyal Customers,0
1617,14529.0,60,213,578.61,3,5,3,353,Loyal Customers,0
1618,14530.0,26,213,2862.11,4,5,5,455,Loyal Customers,0
1619,14532.0,236,64,932.85,1,4,4,144,At Risk,2
1620,14533.0,25,65,1812.6200000000001,4,4,4,444,Loyal Customers,0
1621,14534.0,3,547,4025.6,5,5,5,555,Loyal Customers,0
1622,14535.0,59,331,2831.7400000000002,3,5,5,355,Loyal Customers,0
1623,14536.0,260,18,170.95,1,2,1,121,At Risk,2
1624,14537.0,58,10,355.56,3,1,2,312,Loyal Customers,0
1625,14538.0,65,19,388.25,3,2,2,322,Loyal Customers,0
1626,14539.0,16,32,537.48,4,3,3,433,Loyal Customers,0
1627,14540.0,10,71,952.66,5,4,4,544,Loyal Customers,0
1628,14541.0,59,105,1453.35,3,4,4,344,Loyal Customers,0
1629,14542.0,186,5,103.25,1,1,1,111,New Customers,3
1630,14543.0,4,105,2916.17,5,4,5,545,Loyal Customers,0
1631,14544.0,24,111,2004.3,4,4,5,445,Loyal Customers,0
1632,14546.0,4,415,2482.86,5,5,5,555,Loyal Customers,0
1633,14547.0,4,356,3953.9500000000003,5,5,5,555,Loyal Customers,0
1634,14548.0,151,4,652.8,2,1,3,213,New Customers,3
1635,14549.0,311,56,289.24,1,3,2,132,At Risk,2
1636,14550.0,11,47,757.37,5,3,3,533,Loyal Customers,0
1637,14551.0,18,10,186.23,4,1,1,411,Loyal Customers,0
1638,14552.0,152,57,164.22,2,3,1,231,New Customers,3
1639,14553.0,19,113,859.27,4,4,3,443,Loyal Customers,0
1640,14554.0,10,203,2279.4900000000002,5,5,5,555,Loyal Customers,0
1641,14555.0,57,19,312.54,3,2,2,322,Loyal Customers,0
1642,14557.0,64,32,0.0,3,3,1,331,Loyal Customers,0
1643,14560.0,7,76,2174.18,5,4,5,545,Loyal Customers,0
1644,14561.0,76,69,1080.76,2,4,4,244,Loyal Customers,0
1645,14562.0,4,441,4676.62,5,5,5,555,Loyal Customers,0
1646,14565.0,96,129,3073.77,2,5,5,255,New Customers,3
1647,14566.0,111,4,1432.0,2,1,4,214,New Customers,3
1648,14567.0,35,34,1524.46,3,3,4,334,Loyal Customers,0
1649,14569.0,1,12,227.39,5,1,1,511,Loyal Customers,0
1650,14570.0,281,29,218.06,1,2,1,121,At Risk,2
1651,14572.0,3,265,2775.39,5,5,5,555,Loyal Customers,0
1652,14573.0,180,233,1590.12,1,5,4,154,New Customers,3
1653,14576.0,372,1,35.400000000000006,1,1,1,111,At Risk,2
1654,14577.0,13,123,859.71,4,5,3,453,Loyal Customers,0
1655,14578.0,3,24,168.63,5,2,1,521,Loyal Customers,0
1656,14581.0,17,17,138.6,4,2,1,421,Loyal Customers,0
1657,14582.0,41,6,114.11,3,1,1,311,Loyal Customers,0
1658,14583.0,6,302,986.96,5,5,4,554,Loyal Customers,0
1659,14584.0,169,99,1020.06,2,4,4,244,New Customers,3
1660,14585.0,50,29,157.05,3,2,1,321,Loyal Customers,0
1661,14586.0,227,27,134.16,1,2,1,121,At Risk,2
1662,14587.0,19,372,1577.39,4,5,4,454,Loyal Customers,0
1663,14589.0,372,3,39.75,1,1,1,111,At Risk,2
1664,14591.0,15,176,1320.21,4,5,4,454,Loyal Customers,0
1665,14592.0,35,158,557.94,3,5,3,353,Loyal Customers,0
1666,14593.0,22,151,617.15,4,5,3,453,Loyal Customers,0
1667,14594.0,7,52,363.33,5,3,2,532,Loyal Customers,0
1668,14595.0,20,102,1740.6,4,4,4,444,Loyal Customers,0
1669,14597.0,11,47,866.24,5,3,3,533,Loyal Customers,0
1670,14598.0,44,50,221.97,3,3,1,331,Loyal Customers,0
1671,14600.0,306,25,393.33000000000004,1,2,2,122,At Risk,2
1672,14601.0,11,7,213.96,5,1,1,511,Loyal Customers,0
1673,14603.0,275,2,660.0,1,1,3,113,At Risk,2
1674,14606.0,1,2759,11633.35,5,5,5,555,Loyal Customers,0
1675,14607.0,16,109,10981.1,4,4,5,445,Loyal Customers,0
1676,14608.0,4,20,1785.15,5,2,4,524,Loyal Customers,0
1677,14609.0,72,4,601.56,2,1,3,213,Loyal Customers,0
1678,14616.0,243,3,406.08000000000004,1,1,2,112,At Risk,2
1679,14618.0,9,17,538.59,5,2,3,523,Loyal Customers,0
1680,14619.0,239,22,379.51,1,2,2,122,At Risk,2
1681,14620.0,204,30,393.28000000000003,1,3,2,132,New Customers,3
1682,14621.0,1,96,1765.76,5,4,4,544,Loyal Customers,0
1683,14622.0,185,21,320.58000000000004,1,2,2,122,New Customers,3
1684,14623.0,32,134,866.8000000000001,4,5,3,453,Loyal Customers,0
1685,14624.0,57,13,225.85,3,1,1,311,Loyal Customers,0
1686,14625.0,185,57,848.48,1,3,3,133,New Customers,3
1687,14626.0,9,126,2757.07,5,5,5,555,Loyal Customers,0
1688,14627.0,312,5,-21.85,1,1,1,111,At Risk,2
